MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
M04245,West,Residential,2025-04-20,32.55,20.04,15,Active,7.28
M04246,South,Residential,2025-06-12,30.8,9.47,18,Active,6.56
M04247,East,Commercial,2025-02-22,66.32,38.1,18,Active,8.04
M04248,South,Commercial,2025-01-03,73.19,46.09,21,Active,9.11
M04249,West,Commercial,2025-03-09,55.71,37.87,25,Active,8.11
M04250,West,Residential,2025-09-03,34.21,21.11,20,Active,7.12
M04251,Central,Commercial,2025-05-18,59.23,42.16,15,Active,9.28
M04252,Central,Commercial,2025-11-04,49.9,25.47,28,Active,9.18
M04253,North,Residential,2025-12-18,30.33,17.86,19,Active,7.25
M04254,West,Residential,2025-10-14,22.47,9.77,12,Active,6.03
M04255,Central,Residential,2025-03-07,27.64,7.05,18,Active,6.01
M04256,South,Commercial,2025-12-13,49.55,31.13,21,Active,8.27
M04257,East,Residential,2025-11-21,19.75,13.53,24,Active,7.04
M04258,South,Commercial,2025-06-04,60.11,20.25,9,Active,8.12
M04259,East,Industrial,2025-03-28,100.94,26.68,11,Active,10.47
M04260,Central,Commercial,2025-02-02,49.31,16.38,17,Active,8.02
M04261,North,Industrial,2025-03-09,91.47,63.81,22,Active,10.45
M04262,South,Industrial,2025-07-06,97.56,38.8,16,Active,9.83
M04263,South,Residential,2025-07-11,47.69,17.5,19,Active,6.57
M04264,South,Commercial,2025-08-01,52.92,13.62,18,Active,9.27
M04265,East,Residential,2025-03-29,18.64,7.43,15,Faulty,6.72
M04266,Central,Industrial,2025-12-17,112.88,68.61,23,Active,9.6
M04267,South,Residential,2025-04-18,24.95,18.2,23,Active,7.14
M04268,South,Industrial,2025-08-28,97.17,39.49,12,Active,9.92
M04269,North,Commercial,2025-08-04,49.2,18.22,17,Active,8.76
M04270,North,Commercial,2025-06-26,49.1,34.08,29,Active,8.93
M04271,Central,Residential,2025-02-22,28.42,19.22,20,Active,7.01
M04272,Central,Residential,2025-11-26,26.96,11.16,17,Active,6.56
M04273,West,Commercial,2025-02-18,66.11,18.8,19,Active,9.01
M04274,North,Residential,2025-04-24,26.85,20.03,14,Faulty,6.15
M04275,West,Commercial,2025-04-05,71.35,42.12,20,Active,8.68
M04276,East,Residential,2025-01-25,36.55,26.07,22,Active,6.03
M04277,West,Commercial,2025-05-12,83.63,35.2,16,Active,8.53
M04278,South,Residential,2025-06-28,31.5,18.08,9,Active,6.47
M04279,West,Commercial,2025-05-25,90.15,52.94,25,Active,9.27
M04280,Central,Commercial,2025-12-30,51.41,35.29,16,Active,8.52
M04281,East,Residential,2025-07-17,25.48,19.02,18,Active,7.18
M04282,South,Residential,2025-11-21,34.82,10.6,17,Active,6.57
M04283,West,Residential,2025-03-25,28.52,16.13,21,Active,6.69
M04284,East,Commercial,2025-06-06,79.69,33.33,20,Active,8.46
M04285,East,Residential,2025-03-26,34.75,22.79,17,Active,6.83
M04286,South,Commercial,2025-09-10,64.06,40.17,25,Active,8.96
M04287,West,Residential,2025-03-13,43.63,30.38,17,Active,7.03
M04288,East,Residential,2025-08-11,37.1,15.65,22,Active,6.9
M04289,East,Residential,2025-10-03,40.83,13.97,15,Faulty,6.43
M04290,North,Residential,2025-10-10,23.75,6.2,23,Active,6.43
M04291,East,Residential,2025-09-21,25.57,9.66,18,Active,6.45
M04292,North,Industrial,2025-09-03,112.89,48.95,22,Active,9.55
M04293,West,Industrial,2025-12-07,115.98,83.86,20,Active,10.73
M04294,West,Residential,2025-03-02,35.38,17.54,20,Active,6.25
M04295,West,Commercial,2025-09-16,75.74,40.01,17,Active,8.21
M04296,Central,Commercial,2025-01-07,66.81,46.1,18,Active,8.72
M04297,West,Residential,2025-07-07,37.49,25.96,18,Active,6.06
M04298,East,Residential,2025-01-04,36.85,18.94,17,Faulty,7.09
M04299,South,Residential,2025-08-19,30.9,9.48,22,Active,7.14
M04300,North,Residential,2025-05-13,50.23,19.35,27,Active,6.52
M04301,Central,Industrial,2025-05-05,96.21,46.03,20,Active,10.76
M04302,West,Commercial,2025-01-15,59.07,36.95,8,Active,8.42
M04303,West,Residential,2025-01-13,35.94,21.77,22,Active,6.34
M04304,South,Residential,2025-04-28,35.62,20.35,18,Active,7.29
M04305,South,Commercial,2025-08-28,53.07,36.62,21,Active,8.33
M04306,Central,Commercial,2025-09-20,52.18,33.99,16,Active,8.58
M04307,North,Commercial,2025-12-26,46.33,34.33,10,Active,8.8
M04308,West,Commercial,2025-01-06,48.83,33.92,30,Active,8.42
M04309,Central,Residential,2025-11-16,20.01,6.96,18,Active,6.5
M04310,East,Commercial,2025-08-19,54.88,15.3,24,Active,8.94
M04311,East,Commercial,2025-01-30,57.78,26.42,14,Active,8.94
M04312,Central,Residential,2025-01-22,26.65,14.89,18,Active,7.04
M04313,West,Commercial,2025-06-05,62.46,35.7,18,Faulty,8.77
M04314,Central,Residential,2025-04-28,42.07,16.14,21,Active,6.3
M04315,West,Residential,2025-12-06,39.34,26.75,22,Active,6.43
M04316,South,Residential,2025-07-12,44.0,18.24,20,Active,7.17
M04317,Central,Residential,2025-12-12,31.32,22.22,21,Active,6.95
M04318,West,Residential,2025-07-14,23.44,11.39,21,Active,6.11
M04319,Central,Residential,2025-06-17,19.93,5.09,14,Faulty,6.98
M04320,Central,Residential,2025-08-27,58.1,19.23,20,Active,6.43
M04321,West,Residential,2025-12-28,23.25,7.0,15,Active,6.03
M04322,West,Residential,2025-09-01,51.56,14.02,14,Active,6.63
M04323,North,Residential,2025-03-10,26.51,16.09,22,Active,7.15
M04324,Central,Commercial,2025-04-05,56.56,19.58,8,Faulty,8.58
M04325,East,Residential,2025-03-18,29.68,19.87,15,Active,7.29
M04326,Central,Residential,2025-06-20,42.86,16.38,24,Active,6.23
M04327,Central,Industrial,2025-01-01,94.03,25.03,16,Active,9.96
M04328,West,Commercial,2025-03-03,99.15,65.47,16,Active,8.02
M04329,Central,Industrial,2025-07-26,95.94,46.35,28,Active,9.57
M04330,Central,Residential,2025-06-03,38.97,21.42,22,Active,6.46
M04331,East,Residential,2025-10-01,25.87,10.82,22,Active,6.69
M04332,West,Commercial,2025-02-17,58.21,15.89,15,Active,8.31
M04333,Central,Residential,2025-05-17,24.62,10.71,10,Active,6.22
M04334,South,Residential,2025-01-01,25.97,13.22,18,Active,6.55
M04335,North,Residential,2025-08-23,49.12,12.57,14,Active,6.22
M04336,East,Commercial,2025-09-13,71.27,38.28,24,Active,8.82
M04337,Central,Residential,2025-04-17,23.08,16.08,17,Faulty,7.24
M04338,South,Industrial,2025-06-22,100.44,36.05,13,Active,10.55
M04339,Central,Industrial,2025-05-10,108.32,77.27,17,Active,9.78
M04340,Central,Residential,2025-10-21,29.35,8.77,18,Active,7.24
M04341,West,Commercial,2025-02-09,56.67,37.56,21,Active,8.98
M04342,West,Commercial,2025-12-04,64.43,43.18,23,Faulty,8.2
M04343,West,Commercial,2025-01-16,59.65,22.6,17,Active,8.75
M04344,South,Residential,2025-05-07,32.65,23.8,19,Faulty,7.26
M04345,Central,Commercial,2025-12-15,51.46,23.58,16,Active,8.13
M04346,North,Residential,2025-07-22,30.35,9.73,17,Active,6.35
M04347,East,Industrial,2025-05-14,105.38,57.52,20,Faulty,9.99
M04348,West,Residential,2025-09-16,33.1,24.77,25,Active,6.15
M04349,West,Residential,2025-01-14,45.58,31.89,15,Active,6.39
M04350,Central,Commercial,2025-03-07,60.08,23.39,19,Active,8.9
M04351,Central,Commercial,2025-12-17,73.27,39.46,25,Active,8.62
M04352,South,Commercial,2025-12-08,65.86,20.26,18,Active,8.55
M04353,South,Residential,2025-07-14,22.16,10.66,19,Active,6.56
M04354,West,Residential,2025-04-24,29.57,15.13,21,Active,6.99
M04355,Central,Industrial,2025-06-08,133.45,54.4,18,Active,10.79
M04356,North,Commercial,2025-06-10,68.53,33.72,12,Active,8.77
M04357,East,Commercial,2025-09-11,61.78,43.86,18,Active,8.98
M04358,Central,Residential,2025-01-15,38.48,19.24,22,Active,6.48
M04359,Central,Residential,2025-02-06,22.27,14.82,22,Active,7.12
M04360,South,Commercial,2025-06-04,50.39,20.59,24,Active,8.55
M04361,East,Commercial,2025-01-27,49.63,36.51,13,Active,9.22
M04362,West,Residential,2025-01-12,37.61,11.16,19,Faulty,6.97
M04363,Central,Industrial,2025-03-08,133.52,72.47,17,Active,10.42
M04364,West,Residential,2025-01-30,40.11,25.87,23,Active,6.38
M04365,Central,Residential,2025-04-06,30.66,20.14,12,Faulty,7.03
M04366,West,Residential,2025-08-03,34.85,12.17,22,Active,6.14
M04367,East,Residential,2025-07-13,22.75,10.26,16,Active,6.7
M04368,South,Residential,2025-05-15,39.57,22.24,16,Faulty,6.96
M04369,East,Residential,2025-10-17,22.78,9.29,16,Active,7.15
M04370,North,Residential,2025-02-01,21.55,12.48,19,Active,6.74
M04371,South,Commercial,2025-02-08,50.59,22.23,15,Active,8.34
M04372,East,Residential,2025-12-18,35.27,15.01,15,Active,7.1
M04373,North,Residential,2025-07-25,35.29,10.73,21,Active,7.0
M04374,Central,Residential,2025-02-12,39.64,10.69,23,Faulty,6.2
M04375,Central,Residential,2025-12-03,22.22,14.83,16,Active,7.13
M04376,West,Commercial,2025-09-16,65.24,32.28,17,Faulty,9.25
M04377,South,Residential,2025-09-06,68.78,36.55,23,Active,6.7
M04378,Central,Commercial,2025-03-15,57.79,25.2,12,Active,8.05
M04379,South,Commercial,2025-11-15,59.41,18.91,20,Active,9.19
M04380,Central,Residential,2025-10-23,26.39,12.53,22,Active,6.16
M04381,West,Residential,2025-10-01,50.25,18.32,15,Active,6.82
M04382,East,Residential,2025-11-19,39.3,26.29,12,Active,6.52
M04383,West,Residential,2025-12-25,34.71,25.8,18,Active,7.29
M04384,North,Commercial,2025-07-09,62.9,43.69,13,Active,9.19
M04385,Central,Commercial,2025-05-18,68.45,35.19,19,Active,9.02
M04386,North,Residential,2025-10-29,36.99,20.86,18,Active,6.26
M04387,North,Residential,2025-11-07,24.89,18.02,19,Active,6.91
M04388,South,Residential,2025-11-27,30.27,15.72,15,Active,6.74
M04389,Central,Commercial,2025-12-19,70.58,40.18,15,Active,8.18
M04390,North,Residential,2025-10-09,26.49,14.96,22,Faulty,7.03
M04391,East,Residential,2025-06-15,24.57,14.84,16,Active,6.11
M04392,North,Residential,2025-10-05,30.02,17.12,15,Active,6.63
M04393,East,Commercial,2025-01-26,48.78,28.55,24,Active,8.55
M04394,South,Industrial,2025-03-14,123.79,75.88,23,Active,10.55
M04395,North,Residential,2025-04-25,38.59,25.26,15,Active,6.56
M04396,West,Residential,2025-02-20,22.1,9.98,23,Active,6.9
M04397,South,Industrial,2025-06-20,122.59,76.36,19,Active,10.12
M04398,East,Residential,2025-09-25,39.24,11.78,19,Active,6.76
M04399,South,Commercial,2025-01-03,56.28,38.73,19,Faulty,8.31
M04400,North,Residential,2025-07-29,28.9,11.42,16,Active,6.26
M04401,Central,Commercial,2025-12-04,75.91,34.29,15,Active,8.92
M04402,Central,Residential,2025-10-28,36.53,23.81,11,Active,6.16
M04403,East,Industrial,2025-12-08,105.11,59.75,20,Active,9.73
M04404,East,Commercial,2025-04-25,62.81,25.39,20,Active,9.22
M04405,Central,Commercial,2025-06-16,59.9,21.73,16,Active,8.33
M04406,East,Commercial,2025-09-22,60.18,43.86,22,Active,8.42
M04407,South,Commercial,2025-08-15,62.75,18.44,12,Active,8.82
M04408,West,Residential,2025-05-31,34.31,8.65,16,Active,6.57
M04409,West,Industrial,2025-09-25,94.82,55.61,9,Active,10.23
M04410,South,Industrial,2025-04-26,117.21,65.31,15,Active,9.69
M04411,West,Residential,2025-03-29,52.09,32.23,19,Active,6.87
M04412,North,Industrial,2025-11-14,105.74,65.12,28,Active,9.7
M04413,South,Commercial,2025-08-30,75.06,51.16,24,Active,8.97
M04414,East,Residential,2025-12-26,41.34,29.39,19,Active,6.68
M04415,South,Residential,2025-11-25,32.34,20.62,15,Active,7.06
M04416,Central,Residential,2025-11-29,32.42,11.87,14,Active,6.22
M04417,East,Residential,2025-02-09,50.23,24.2,12,Active,6.49
M04418,Central,Residential,2025-07-01,38.54,22.0,20,Active,7.1
M04419,East,Residential,2025-07-28,52.16,27.11,14,Active,7.04
M04420,West,Residential,2025-09-30,22.32,7.35,12,Active,7.26
M04421,South,Residential,2025-04-29,29.61,16.13,20,Faulty,6.29
M04422,North,Industrial,2025-01-24,95.49,66.2,30,Active,10.2
M04423,East,Residential,2025-09-15,42.34,19.45,26,Active,6.02
M04424,East,Residential,2025-04-02,21.04,12.3,26,Active,7.25
M04425,Central,Residential,2025-06-10,28.58,15.95,19,Faulty,6.23
M04426,West,Residential,2025-05-29,47.76,20.94,16,Active,7.18
M04427,Central,Commercial,2025-04-27,68.91,36.7,10,Active,8.88
M04428,Central,Commercial,2025-02-22,83.65,29.7,16,Active,9.22
M04429,West,Commercial,2025-10-29,55.89,29.23,10,Active,8.32
M04430,North,Residential,2025-02-14,30.71,19.94,20,Active,6.45
M04431,Central,Commercial,2025-09-22,57.64,36.28,24,Faulty,8.21
M04432,Central,Residential,2025-09-19,28.23,12.11,19,Active,6.55
M04433,East,Residential,2025-11-03,37.28,11.41,20,Faulty,7.23
M04434,West,Residential,2025-08-22,21.25,13.81,19,Active,6.74
M04435,South,Residential,2025-02-04,20.05,7.67,18,Active,6.54
M04436,North,Residential,2025-12-04,52.03,14.39,18,Active,6.42
M04437,North,Residential,2025-07-16,45.6,21.55,20,Active,6.76
M04438,West,Industrial,2025-01-25,94.05,58.29,27,Active,10.44
M04439,East,Residential,2025-07-21,23.06,15.09,20,Active,6.53
M04440,East,Residential,2025-09-30,37.24,27.6,18,Faulty,6.3
M04441,West,Residential,2025-02-05,32.73,11.28,18,Active,6.76
M04442,East,Commercial,2025-08-11,98.97,39.28,12,Active,8.48
M04443,North,Residential,2025-12-18,43.0,23.85,20,Active,7.29
M04444,North,Industrial,2025-10-04,96.12,63.02,16,Active,10.07
M04445,South,Industrial,2025-01-18,91.36,33.53,16,Active,10.06
M04446,West,Residential,2025-07-07,34.86,15.86,16,Active,7.09
M04447,Central,Residential,2025-09-14,37.39,16.98,19,Faulty,6.33
M04448,Central,Residential,2025-05-22,33.0,21.0,18,Active,6.09
M04449,South,Commercial,2025-05-16,56.53,20.94,18,Active,9.11
M04450,South,Residential,2025-11-03,39.48,28.99,26,Active,6.77
M04451,East,Residential,2025-03-20,23.38,11.81,11,Active,6.34
M04452,South,Residential,2025-10-19,27.91,10.91,17,Active,6.45
M04453,South,Commercial,2025-03-03,53.97,21.16,12,Active,8.55
M04454,Central,Residential,2025-05-09,35.36,9.16,22,Active,6.88
M04455,East,Residential,2025-12-07,27.5,16.4,30,Active,6.61
M04456,South,Commercial,2025-10-25,65.25,41.63,21,Faulty,8.51
M04457,South,Commercial,2025-09-14,59.68,15.89,24,Faulty,9.01
M04458,East,Industrial,2025-07-31,132.85,72.13,15,Active,9.59
M04459,West,Residential,2025-02-23,25.95,16.63,17,Active,6.85
M04460,East,Commercial,2025-06-24,72.11,31.59,22,Active,8.58
M04461,Central,Commercial,2025-04-10,47.25,22.04,22,Active,8.44
M04462,West,Residential,2025-02-08,50.75,21.86,18,Faulty,7.21
M04463,North,Commercial,2025-09-20,53.14,21.67,19,Active,9.01
M04464,East,Residential,2025-05-30,50.86,25.2,19,Active,6.29
M04465,Central,Industrial,2025-05-01,112.22,37.37,12,Active,10.35
M04466,West,Residential,2025-06-27,46.4,21.82,14,Active,7.07
M04467,East,Commercial,2025-10-28,56.06,40.41,14,Active,9.29
M04468,South,Residential,2025-11-26,36.18,9.54,18,Faulty,6.91
M04469,East,Industrial,2025-04-30,92.97,30.9,16,Active,10.4
M04470,North,Residential,2025-03-13,25.52,16.3,25,Active,6.8
M04471,East,Industrial,2025-08-07,95.68,30.24,20,Active,9.55
M04472,West,Industrial,2025-10-29,126.24,48.68,17,Active,10.26
M04473,West,Residential,2025-05-03,44.05,21.03,18,Active,7.05
M04474,East,Commercial,2025-09-01,106.31,76.71,19,Faulty,8.51
M04475,West,Industrial,2025-03-16,105.06,35.9,21,Faulty,10.26
M04476,South,Residential,2025-01-06,54.63,38.87,16,Active,7.2
M04477,East,Residential,2025-01-21,33.66,20.51,21,Active,6.22
M04478,South,Residential,2025-07-09,21.81,12.77,17,Active,6.36
M04479,South,Residential,2025-08-13,26.72,16.35,20,Active,6.14
M04480,Central,Residential,2025-04-13,47.17,12.53,21,Active,6.65
M04481,East,Residential,2025-12-10,35.8,10.72,18,Active,7.09
M04482,West,Residential,2025-04-09,62.7,26.17,21,Active,6.57
M04483,South,Residential,2025-11-14,34.73,9.97,16,Active,6.09
M04484,Central,Residential,2025-12-29,25.57,19.02,21,Active,6.34
M04485,East,Industrial,2025-03-24,111.27,60.11,16,Active,10.66
M04486,East,Commercial,2025-06-30,54.68,26.99,18,Faulty,8.72
M04487,North,Residential,2025-06-01,28.81,18.52,16,Active,7.19
M04488,North,Commercial,2025-02-25,81.42,60.13,14,Active,9.08
M04489,South,Commercial,2025-07-09,50.61,36.82,20,Active,8.54
M04490,North,Industrial,2025-01-22,102.1,66.01,25,Active,10.32
M04491,South,Residential,2025-03-09,33.2,14.56,24,Active,6.86
M04492,West,Residential,2025-07-04,23.54,6.66,17,Active,6.97
M04493,South,Industrial,2025-01-10,103.52,30.97,26,Active,9.93
M04494,North,Industrial,2025-03-07,109.26,27.38,11,Active,9.88
M04495,West,Commercial,2025-09-21,57.17,14.35,14,Active,8.89
M04496,North,Commercial,2025-08-13,75.48,54.21,11,Active,9.06
M04497,South,Residential,2025-05-03,33.83,24.14,25,Active,6.54
M04498,Central,Residential,2025-02-07,68.17,39.8,15,Active,6.42
M04499,East,Residential,2025-05-03,56.93,34.92,20,Faulty,7.07
M04500,North,Residential,2025-11-14,32.87,16.65,16,Active,6.89
M04501,South,Commercial,2025-06-05,59.17,21.83,9,Active,8.45
M04502,West,Residential,2025-10-28,42.72,30.21,31,Active,6.69
M04503,North,Residential,2025-11-17,18.96,7.37,17,Active,7.25
M04504,North,Industrial,2025-03-08,98.22,60.88,18,Active,10.47
M04505,East,Residential,2025-05-13,26.44,9.85,22,Active,6.29
M04506,South,Industrial,2025-12-28,135.85,93.07,19,Active,9.88
M04507,Central,Industrial,2025-05-20,99.38,57.21,25,Active,9.84
M04508,West,Commercial,2025-03-23,54.4,31.08,12,Active,9.1
M04509,South,Residential,2025-02-27,26.42,7.89,17,Active,6.83
M04510,West,Residential,2025-05-29,27.32,12.56,12,Active,7.22
M04511,North,Residential,2025-05-11,25.12,12.87,20,Active,6.12
M04512,East,Residential,2025-03-10,31.69,12.58,13,Active,6.07
M04513,East,Residential,2025-12-11,49.01,33.84,14,Active,6.88
M04514,Central,Industrial,2025-09-07,103.33,69.11,19,Active,9.85
M04515,East,Residential,2025-11-16,26.62,13.23,15,Faulty,6.88
M04516,North,Commercial,2025-06-26,60.68,25.49,24,Active,8.94
M04517,Central,Residential,2025-03-13,44.61,29.03,20,Active,6.4
M04518,South,Commercial,2025-01-17,62.78,21.88,14,Active,9.24
M04519,East,Industrial,2025-11-25,104.58,29.88,24,Active,10.51
M04520,Central,Residential,2025-06-09,28.06,7.66,26,Active,6.48
M04521,North,Residential,2025-03-11,26.69,7.19,20,Active,6.54
M04522,West,Commercial,2025-04-23,73.04,36.11,25,Active,8.93
M04523,West,Commercial,2025-08-20,80.92,30.56,16,Active,8.4
M04524,North,Commercial,2025-01-21,107.79,64.16,14,Active,8.38
M04525,North,Residential,2025-05-15,27.51,15.87,25,Active,6.81
M04526,West,Residential,2025-09-20,29.82,15.54,18,Active,6.18
M04527,Central,Industrial,2025-04-21,104.08,44.38,22,Faulty,10.79
M04528,West,Industrial,2025-09-03,96.73,65.31,17,Active,9.87
M04529,North,Residential,2025-10-10,32.55,19.69,14,Active,6.5
M04530,East,Commercial,2025-01-08,49.01,18.91,17,Active,8.29
M04531,South,Residential,2025-10-11,35.05,17.55,11,Faulty,6.84
M04532,East,Residential,2025-07-26,54.03,17.73,21,Active,6.08
M04533,East,Residential,2025-07-13,34.42,14.26,16,Active,7.21
M04534,North,Residential,2025-02-16,26.45,19.8,20,Faulty,6.4
M04535,West,Residential,2025-12-08,27.94,10.11,20,Active,7.21
M04536,Central,Residential,2025-08-30,24.06,14.42,28,Active,6.33
M04537,East,Residential,2025-01-10,33.38,12.32,12,Active,6.67
M04538,West,Commercial,2025-10-16,51.5,37.03,15,Active,8.9
M04539,Central,Commercial,2025-05-11,51.53,20.87,23,Faulty,8.8
M04540,East,Commercial,2025-09-27,52.12,22.06,23,Active,8.67
M04541,Central,Industrial,2025-10-29,106.06,58.01,17,Active,10.53
M04542,West,Residential,2025-03-02,29.82,16.22,19,Active,6.61
M04543,South,Commercial,2025-06-13,81.14,43.78,14,Faulty,8.43
M04544,West,Commercial,2025-01-13,50.49,27.09,9,Active,8.93
M04545,North,Residential,2025-09-29,55.88,22.69,26,Active,7.22
M04546,Central,Residential,2025-07-27,53.19,24.85,22,Active,6.78
M04547,South,Residential,2025-09-03,31.38,17.16,23,Active,6.36
M04548,Central,Industrial,2025-05-13,99.3,58.15,18,Active,10.49
M04549,Central,Residential,2025-09-01,28.54,10.75,17,Active,6.99
M04550,East,Industrial,2025-10-21,96.32,57.86,15,Active,9.85
M04551,North,Commercial,2025-02-07,59.59,42.41,11,Active,8.5
M04552,Central,Commercial,2025-12-25,64.13,40.34,23,Active,8.18
M04553,West,Commercial,2025-02-25,68.22,19.93,23,Active,8.1
M04554,West,Commercial,2025-11-15,65.33,31.66,20,Active,9.05
M04555,East,Residential,2025-02-17,34.46,16.11,17,Active,6.48
M04556,North,Residential,2025-04-15,34.36,14.37,17,Active,6.37
M04557,North,Commercial,2025-02-28,50.02,24.79,15,Active,8.33
M04558,West,Residential,2025-03-18,35.93,16.88,22,Active,6.1
M04559,South,Residential,2025-08-06,49.8,12.6,12,Active,7.28
M04560,East,Residential,2025-02-24,72.54,26.71,12,Active,6.48
M04561,East,Industrial,2025-02-24,100.68,35.93,10,Active,9.71
M04562,West,Residential,2025-05-09,43.29,18.38,17,Active,7.12
M04563,West,Commercial,2025-03-26,57.44,19.37,15,Active,8.94
M04564,South,Residential,2025-08-02,41.39,11.75,6,Active,6.86
M04565,South,Residential,2025-04-25,27.34,9.52,19,Active,6.39
M04566,North,Commercial,2025-11-10,55.98,37.9,17,Active,8.54
